,Title,Year,Authors,Journal,Journal Acronym,Rank
129,Towards a BioAPI compliant face verification system.,2004,"X. Yuan, Siu Cheung Hui, Maylor K. H. Leung, Yongsheng Gao",Comput. Stand. Interfaces 26: 289-299 ,CSI,Unranked
130,On-Demand Learning for a Wireless Campus.,2004,"Alvis Cheuk M. Fong, Siu Cheung Hui, C. T. Lui",IEEE Multim. 11: 50-60 ,IEEEMM,Unranked
131,Shared-Storage Auction Ensures Data Availability.,2004,"Hady Wirawan Lauw, Siu Cheung Hui, Edmund Ming-Kit Lai",IEEE Internet Comput. 8: 22-28 ,INTERNET,Unranked
132,Document retrieval from a citation database using conceptual clustering and co-word analysis.,2004,"Siu Cheung Hui, Alvis Cheuk M. Fong",Online Inf. Rev. 28: 22-32 ,OIR,Unranked
133,CS-Mine: An Efficient WAP-Tree Mining for Web Access Patterns.,2004,"Baoyao Zhou, Siu Cheung Hui, Alvis Cheuk M. Fong",APWeb 2004: 523-532,APWEB,C
134,A Fuzzy FCA-based Approach to Conceptual Clustering for Automatic Generation of Concept Hierarchy on Uncertainty Data.,2004,"Thanh Tho Quan, Siu Cheung Hui, Tru Hoang Cao",CLA 2004,CLA,Unranked
135,Mining Association Rules Using Relative Confidence.,2004,"Tien Dung Do, Siu Cheung Hui, Alvis Cheuk M. Fong",IDEAL 2004: 306-313,IDEAL,C
136,A Formal Concept Analysis Approach for Web Usage Mining.,2004,"Baoyao Zhou, Siu Cheung Hui, Kuiyu Chang",Intelligent Information Processing 2004: 437-440,IFIP12,Unranked
137,An Efficient Approach for Mining Periodic Sequential Access Patterns.,2004,"Baoyao Zhou, Siu Cheung Hui, Alvis Cheuk M. Fong",PRICAI 2004: 485-494,PRICAI,B
138,Automatic Generation of Ontology for Scholarly Semantic Web.,2004,"Thanh Tho Quan, Siu Cheung Hui, Alvis Cheuk M. Fong, Tru Hoang Cao",ISWC 2004: 726-740,SEMWEB,Unranked
139,Monitoring scientific publications over the WWW.,2003,"Le Vu Ho, Siu Cheung Hui, Alvis Cheuk M. Fong",Electron. Libr. 21: 110-116 ,EL,Unranked
140,Citation-Based Retrieval for Scholarly Publications.,2003,"Yulan He, Siu Cheung Hui, Alvis Cheuk M. Fong",IEEE Intell. Syst. 18: 58-65 ,EXPERT,Unranked
141,A structural and content-based analysis for Web filtering.,2003,"Pui Y. Lee, Siu Cheung Hui, Alvis Cheuk M. Fong",Internet Res. 13: 27-37 ,INTR,Unranked
142,Remote Video Monitoring Over the WWW.,2003,"Siu Cheung Hui, F. Wang",Multim. Tools Appl. 21: 173-195 ,MTA,Unranked
