,Title,Year,Authors,Journal,Journal Acronym,Rank
88,Mobile User Trajectory Tracking for IRS Enabled Wireless Networks.,2021,"Deyou Zhang, Jun Zhao, Ang Li, Jun Li, Branka Vucetic, Yonghui Li",IEEE Trans. Veh. Technol. 70: 8331-8336 ,TVT,Unranked
89,Joint Active and Passive Beamforming Design for the IRS-Assisted MIMOME-OFDM Secure Communications.,2021,"Weiheng Jiang, Bolin Chen, Jun Zhao, Zehui Xiong, Zhiguo Ding",IEEE Trans. Veh. Technol. 70: 10369-10381 ,TVT,Unranked
90,A Novel Grant-Based Pilot Access Scheme for Crowded Massive MIMO Systems.,2021,"Huimei Han, Lushun Fang, Weidang Lu, Kaikai Chi, Wenchao Zhai, Jun Zhao",IEEE Trans. Veh. Technol. 70: 11111-11115 ,TVT,Unranked
91,Deep Reinforcement Learning-Based Intelligent Reflecting Surface for Secure Wireless Communications.,2021,"Helin Yang, Zehui Xiong, Jun Zhao, Dusit Niyato, Liang Xiao, Qingqing Wu",IEEE Trans. Wirel. Commun. 20: 375-388 ,TWC,Unranked
92,Intelligent Reflecting Surface Assisted Anti-Jamming Communications: A Fast Reinforcement Learning Approach.,2021,"Helin Yang, Zehui Xiong, Jun Zhao, Dusit Niyato, Qingqing Wu, H. Vincent Poor, Massimo Tornatore",IEEE Trans. Wirel. Commun. 20: 1963-1974 ,TWC,Unranked
93,Deep Reinforcement Learning Based Massive Access Management for Ultra-Reliable Low-Latency Communications.,2021,"Helin Yang, Zehui Xiong, Jun Zhao, Dusit Niyato, Chau Yuen, Ruilong Deng",IEEE Trans. Wirel. Commun. 20: 2977-2990 ,TWC,Unranked
94,"Reconfigurable Intelligent Surfaces Aided mmWave NOMA: Joint Power Allocation, Phase Shifts, and Hybrid Beamforming Optimization.",2021,"Yue Xiu, Jun Zhao, Wei Sun, Marco Di Renzo, Guan Gui, Zhongpei Zhang, Ning Wei",IEEE Trans. Wirel. Commun. 20: 8393-8409 ,TWC,Unranked
95,Uplink Achievable Rate Maximization for Reconfigurable Intelligent Surface Aided Millimeter Wave Systems With Resolution-Adaptive ADCs.,2021,"Yue Xiu, Jun Zhao, Ertugrul Basar, Marco Di Renzo, Wei Sun, Guan Gui, Ning Wei",IEEE Wirel. Commun. Lett. 10: 1608-1612 ,WCL,Unranked
96,Generating Adversarial yet Inconspicuous Patches with a Single Image (Student Abstract).,2021,"Jinqi Luo, Tao Bai, Jun Zhao",AAAI 2021: 15837-15838,AAAI,A*
97,Joint Transmit Precoding and Reflect Beamforming for IRS-Assisted MIMO-OFDM Secure Communications.,2021,"Weiheng Jiang, Bolin Chen, Sahil Garg, Jiangtian Nie, Jun Zhao, Zehui Xiong",GLOBECOM 2021: 1-6,GLOBECOM,B
