,Title,Year,Authors,Journal,Journal Acronym,Rank
133,The reply and development strategy of cable TV industry in the era of big data.,2017,"Junjie Huang, Wenqian Shang, Weiguo Lin, Yongan Li, Rui Tan",ICIS 2017: 563-567,ACISICIS,Unranked
134,Radio and television operators cloud computing infrastructure research system.,2017,"Chunjie Zhang, Wenqian Shang, Weiguo Lin, Yongan Li, Rui Tan",ICIS 2017: 679-681,ACISICIS,Unranked
135,Analysis on radio and television development.,2017,"Yinan Yuwen, Jianxiang Cao, Weiguo Lin, Yongan Li, Rui Tan",ICIS 2017: 699-701,ACISICIS,Unranked
136,Taming Asymmetric Network Delays for Clock Synchronization Using Power Grid Voltage.,2017,"Dima Rabadi, Rui Tan, David K. Y. Yau, Sreejaya Viswanathan",AsiaCCS 2017: 874-886,CCS,A*
137,Hidden Moving Target Defense in Smart Grids.,2017,"Jue Tian, Rui Tan, Xiaohong Guan, Ting Liu",SPSR-SG@CPSWeek 2017: 21-26,CPSWEEK,Unranked
138,Optimal Attack against Cyber-Physical Control Systems with Reactive Attack Mitigation.,2017,"Subhash Lakshminarayana, Zhan-Teng Teo, David K. Y. Yau, Rui Tan",e-Energy 2017: 179-190,EENERGY,Unranked
139,Cost of differential privacy in demand reporting for smart grid economic dispatch.,2017,"Xin Lou, Rui Tan, David K. Y. Yau, Peng Cheng",INFOCOM 2017: 1-9,INFOCOM,A*
140,Natural timestamping using powerline electromagnetic radiation.,2017,"Yang Li, Rui Tan, David K. Y. Yau",IPSN 2017: 55-66,IPSN,A*
141,Natural timestamping using electrical power grid: demo abstract.,2017,"Sreejaya Viswanathan, Yang Li, Rui Tan",IPSN 2017: 269-270,IPSN,A*
142,Application-Layer Clock Synchronization for Wearables Using Skin Electric Potentials Induced by Powerline Radiation.,2017,"Zhenyu Yan, Yang Li, Rui Tan, Jun Huang",SenSys 2017: 10:1-10:14,SENSYS,A*
143,Optimal Attack against Cyber-Physical Control Systems with Reactive Attack Mitigation.,2017,"Subhash Lakshminarayana, Zhan-Teng Teo, David K. Y. Yau, Rui Tan",CoRR abs/1706.01628 ,CORR,Unranked
144,Modeling and Detecting False Data Injection Attacks against Railway Traction Power Systems.,2017,"Subhash Lakshminarayana, Zhan-Teng Teo, Rui Tan, David K. Y. Yau",CoRR abs/1709.07574 ,CORR,Unranked
145,Application-Layer Clock Synchronization for Wearables Using Skin Electric Potentials Induced by Powerline Radiation.,2017,"Zhenyu Yan, Yang Li, Rui Tan, Jun Huang",CoRR abs/1709.08296 ,CORR,Unranked
146,One-Hop Out-of-Band Control Planes for Low-Power Multi-Hop Wireless Networks.,2017,"Chaojie Gu, Rui Tan, Xin Lou, Dusit Niyato",CoRR abs/1712.06056 ,CORR,Unranked
147,Monitoring Aquatic Debris Using Smartphone-Based Robots.,2016,"Yu Wang, Rui Tan, Guoliang Xing, Jianxun Wang, Xiaobo Tan, Xiaoming Liu, Xiangmao Chang",IEEE Trans. Mob. Comput. 15: 1412-1426 ,TMC,Unranked
148,Energy-Efficient Aquatic Environment Monitoring Using Smartphone-Based Robots.,2016,"Yu Wang, Rui Tan, Guoliang Xing, Jianxun Wang, Xiaobo Tan, Xiaoming Liu",ACM Trans. Sens. Networks 12: 25:1-25:28 ,TOSN,Unranked
149,A Simulation Study on Smart Grid Resilience under Software-Defined Networking Controller Failures.,2016,"Uttam Ghosh, Xinshu Dong, Rui Tan, Zbigniew Kalbarczyk, David K. Y. Yau, Ravishankar K. Iyer",CPSS@AsiaCCS 2016: 52-58,CCS,A*
150,On False Data Injection Attacks Against Railway Traction Power Systems.,2016,"Subhash Lakshminarayana, Zhan-Teng Teo, Rui Tan, David K. Y. Yau, Pablo Arboleya",DSN 2016: 383-394,DSN,A
151,Optimal False Data Injection Attack against Automatic Generation Control in Power Grids.,2016,"Rui Tan, Hoang Hai Nguyen, Yi Shyh Eddy Foo, Xinshu Dong, David K. Y. Yau, Zbigniew T. Kalbarczyk, Ravishankar K. Iyer, Hoay Beng Gooi",ICCPS 2016: 2:1-2:10,ICCPS,Unranked
152,On applying fault detectors against false data injection attacks in cyber-physical control systems.,2016,"Quyen Dinh Vu, Rui Tan, David K. Y. Yau",INFOCOM 2016: 1-9,INFOCOM,A*
153,Poster: Taming Asymmetric Delays for Network Time Protocol Using Electric Grid Frequency.,2016,"Dima Rabadi, Rui Tan, David K. Y. Yau, Sreejaya Viswanathan",MobiSys  2016: 73,MOBISYS,Unranked
154,Exploiting Power Grid for Accurate and Secure Clock Synchronization in Industrial IoT.,2016,"Sreejaya Viswanathan, Rui Tan, David K. Y. Yau",RTSS 2016: 146-156,RTSS,A*
155,Impact of integrity attacks on real-time pricing in smart grids.,2016,"Rui Tan, Varun Badrinath Krishna, David K. Y. Yau, Zbigniew T. Kalbarczyk",CoRR abs/1602.02860 ,CORR,Unranked
156,Integrity Attacks on Real-Time Pricing in Electric Power Grids.,2015,"Rui Tan, Varun Badrinath Krishna, David K. Y. Yau, Zbigniew T. Kalbarczyk",ACM Trans. Inf. Syst. Secur. 18: 5:1-5:33 ,TISSEC,Unranked
157,A Sensor System for High-Fidelity Temperature Distribution Forecasting in Data Centers.,2015,"Jinzhu Chen, Rui Tan, Yu Wang, Guoliang Xing, Xiaorui Wang, Xiaodong Wang, Bill Punch, Dirk Colbry",ACM Trans. Sens. Networks 11: 30:1-30:25 ,TOSN,Unranked
158,Software-Defined Networking for Smart Grid Resilience: Opportunities and Challenges.,2015,"Xinshu Dong, Hui Lin, Rui Tan, Ravishankar K. Iyer, Zbigniew T. Kalbarczyk",CPSS@ASIACSS 2015: 61-68,CCS,A*
159,ORBIT: a smartphone-based platform for data-intensive embedded sensing applications.,2015,"Mohammad-Mahdi Moazzami, Dennis E. Phillips, Rui Tan, Guoliang Xing",IPSN 2015: 83-94,IPSN,A*
160,Samba: a smartphone-based robot system for energy-efficient aquatic environment monitoring.,2015,"Yu Wang, Rui Tan, Guoliang Xing, Jianxun Wang, Xiaobo Tan, Xiaoming Liu",IPSN 2015: 262-273,IPSN,A*
161,JICE: Joint data compression and encryption for wireless energy auditing networks.,2015,"Sheng-Yuan Chiu, Hoang Hai Nguyen, Rui Tan, David K. Y. Yau, Deokwoo Jung",SECON 2015: 453-461,SECON,B
162,Profiling Aquatic Diffusion Process UsingRobotic Sensor Networks.,2014,"Yu Wang, Rui Tan, Guoliang Xing, Jianxun Wang, Xiaobo Tan",IEEE Trans. Mob. Comput. 13: 880-893 ,TMC,Unranked
163,Spatiotemporal Aquatic Field Reconstruction Using Cyber-Physical Robotic Sensor Systems.,2014,"Yu Wang, Rui Tan, Guoliang Xing, Xiaobo Tan, Jianxun Wang, Ruogu Zhou",ACM Trans. Sens. Networks 10: 57:1-57:27 ,TOSN,Unranked
164,Battery capacity planning for grid-connected solar photovoltaic systems.,2014,"Binbin Chen, Kian Hoong Kwan, Rui Tan",APSIPA 2014: 1-5,APSIPA,Unranked
165,Safety-assured collaborative load management in smart grids.,2014,"Hoang Hai Nguyen, Rui Tan, David K. Y. Yau",ICCPS 2014: 151-162,ICCPS,Unranked
