,Title,Year,Authors,Journal,Journal Acronym,Rank
75,Area-Time Efficient FAST Corner Detector Using Data-Path Transposition.,2018,"Siew-Kei Lam, Teck Chuan Lim, Meiqing Wu, Bin Cao, Bhavan A. Jasani",IEEE Trans. Circuits Syst. II Express Briefs 65-II: 1224-1228 ,TCAS,Unranked
76,Threshold-Guided Design and Optimization for Harris Corner Detector Architecture.,2018,"Bhavan A. Jasani, Siew-Kei Lam, Pramod Kumar Meher, Meiqing Wu",IEEE Trans. Circuits Syst. Video Technol. 28: 3516-3526 ,TCSV,Unranked
77,Rapid Memory-Aware Selection of Hardware Accelerators in Programmable SoC Design.,2018,"Alok Prakash, Christopher T. Clarke, Siew-Kei Lam, Thambipillai Srikanthan",IEEE Trans. Very Large Scale Integr. Syst. 26: 445-456 ,TVLSI,Unranked
78,LifeSim: A lifetime reliability simulator for manycore systems.,2018,"R. Rohith, Vijeta Rathore, Vivek Chaturvedi, Amit Kumar Singh, Thambipillai Srikanthan, Siew-Kei Lam",CCWC 2018: 375-381,CCWC,Unranked
79,Side-Channel Assisted Malware Classifier with Gradient Descent Correction for Embedded Platforms.,2018,"Manaar Alam, Debdeep Mukhopadhyay, Sai Praveen Kadiyala, Siew Kei Lam, Thambipillai Srikanthan",PROOFS 2018: 1-15,CHES,A
80,Efficient Sparse to Dense Stereo Matching Technique.,2018,"Piyush Bhandari, Meiqing Wu, Nazia Aslam, Siew-Kei Lam, Maheshkumar H. Kolekar",CVIP  2018: 157-168,CVIP,Unranked
81,Dynamic skewed tree for fast memory integrity verification.,2018,"Saru Vig, Guiyuan Jiang, Siew-Kei Lam",DATE 2018: 642-647,DATE,B
82,HiMap: A hierarchical mapping approach for enhancing lifetime reliability of dark silicon manycore systems.,2018,"Vijeta Rathore, Vivek Chaturvedi, Amit Kumar Singh, Thambipillai Srikanthan, R. Rohith, Siew-Kei Lam, Muhammad Shafique",DATE 2018: 991-996,DATE,B
83,CIDPro: Custom Instructions for Dynamic Program Diversification.,2018,"Thinh Hung Pham, Alexander Fell, Arnab Kumar Biswas, Siew-Kei Lam, Nandeesha Veeranna",FPL 2018: 224-229,FPL,Unranked
84,Stream-Based ORB Feature Extractor with Dynamic Power Optimization.,2018,"Phong Tran, Thinh Hung Pham, Siew Kei Lam, Meiqing Wu, Bhavan A. Jasani",FPT 2018: 94-101,FPT,Unranked
85,Rapid detection of rowhammer attacks using dynamic skewed hash tree.,2018,"Saru Vig, Siew-Kei Lam, Sarani Bhattacharya, Debdeep Mukhopadhyay",HASP@ISCA 2018: 7:1-7:8,ISCA,A*
86,Efficient Three-stage Auction Schemes for Cloudlets Deployment in Wireless Access Network.,2018,"Gangqiang Zhou, Jigang Wu, Long Chen, Guiyuan Jiang, Siew-Kei Lam",CoRR abs/1804.01512 ,CORR,Unranked
87,CIDPro: Custom Instructions for Dynamic Program Diversification.,2018,"Thinh Hung Pham, Alexander Fell, Arnab Kumar Biswas, Siew-Kei Lam, Nandeesha Veeranna",CoRR abs/1809.01221 ,CORR,Unranked
88,Information Entropy Based Leakage Certification.,2018,"Changhai Ou, Xinping Zhou, Siew-Kei Lam",IACR Cryptol. ePrint Arch. 2018: 959 ,IACR,Unranked
89,Compressive Sensing based Leakage Sampling and Reconstruction: A First Study.,2018,"Changhai Ou, Chengju Zhou, Siew-Kei Lam",IACR Cryptol. ePrint Arch. 2018: 1149 ,IACR,Unranked
