,Title,Year,Authors,Journal,Journal Acronym,Rank
90,Come and Be Served: Parallel Decoding for COTS RFID Tags.,2015,"Jiajue Ou, Mo Li, Yuanqing Zheng",MobiCom 2015: 500-511,MOBICOM,A*
91,From Rateless to Hopless.,2015,"Zhenjiang Li, Wan Du, Yuanqing Zheng, Mo Li, Dapeng Wu",MobiHoc 2015: 107-116,MOBIHOC,A
92,When Pipelines Meet Fountain: Fast Data Dissemination in Wireless Sensor Networks.,2015,"Wan Du, Jansen Christian Liando, Huanle Zhang, Mo Li",SenSys 2015: 365-378,SENSYS,A*
93,How Long to Wait? Predicting Bus Arrival Time With Mobile Phone Based Participatory Sensing.,2014,"Pengfei Zhou, Yuanqing Zheng, Mo Li",IEEE Trans. Mob. Comput. 13: 1228-1241 ,TMC,Unranked
94,FLIGHT: Clock Calibration and Context Recognition Using Fluorescent Lighting.,2014,"Zhenjiang Li, Wenwei Chen, Cheng Li, Mo Li, Xiang-Yang Li, Yunhao Liu",IEEE Trans. Mob. Comput. 13: 1495-1508 ,TMC,Unranked
95,Towards More Efficient Cardinality Estimation for Large-Scale RFID Systems.,2014,"Yuanqing Zheng, Mo Li",IEEE/ACM Trans. Netw. 22: 1886-1896 ,TON,Unranked
96,Towards Energy-Fairness in Asynchronous Duty-Cycling Sensor Networks.,2014,"Zhenjiang Li, Mo Li, Yunhao Liu",ACM Trans. Sens. Networks 10: 38:1-38:26 ,TOSN,Unranked
97,IMGPU: GPU-Accelerated Influence Maximization in Large-Scale Social Networks.,2014,"Xiaodong Liu, Mo Li, Shanshan Li, Shaoliang Peng, Xiangke Liao, Xiaopei Lu",IEEE Trans. Parallel Distributed Syst. 25: 136-145 ,TPDS,Unranked
98,QoF: Towards Comprehensive Path Quality Measurement in Wireless Sensor Networks.,2014,"Jiliang Wang, Yunhao Liu, Yuan He, Wei Dong, Mo Li",IEEE Trans. Parallel Distributed Syst. 25: 1003-1013 ,TPDS,Unranked
99,OTrack: Towards Order Tracking for Tags in Mobile RFID Systems.,2014,"Longfei Shangguan, Zhenjiang Li, Zheng Yang, Mo Li, Yunhao Liu, Jinsong Han",IEEE Trans. Parallel Distributed Syst. 25: 2114-2125 ,TPDS,Unranked
100,Understanding Multi-Task Schedulabilityin Duty-Cycling Sensor Networks.,2014,"Mo Li, Zhenjiang Li, Longfei Shangguan, Shaojie Tang, Xiang-Yang Li",IEEE Trans. Parallel Distributed Syst. 25: 2464-2475 ,TPDS,Unranked
101,CO-MAP: Improving Mobile Multiple Access Efficiency With Location Input.,2014,"Wan Du, Mo Li, Jingsheng Lei",IEEE Trans. Wirel. Commun. 13: 6643-6654 ,TWC,Unranked
