,Title,Year,Authors,Journal,Journal Acronym,Rank
114,Toward General Robustness Evaluation of Incentive Mechanism Against Bounded Rationality.,2018,"Zehong Hu, Jie Zhang",IEEE Trans. Comput. Soc. Syst. 5: 698-712 ,TCSS,Unranked
115,A Bayesian Multiagent Trust Model for Social Networks.,2018,"Noel Sardana, Robin Cohen, Jie Zhang, Shuo Chen",IEEE Trans. Comput. Soc. Syst. 5: 995-1008 ,TCSS,Unranked
116,A Multiagent-Based Approach for Vehicle Routing by Considering Both Arriving on Time and Total Travel Time.,2018,"Zhiguang Cao, Hongliang Guo, Jie Zhang",ACM Trans. Intell. Syst. Technol. 9: 25:1-25:21 ,TIST,Unranked
117,FILE: A Novel Framework for Predicting Social Status in Signed Networks.,2018,"Xiaoming Li, Hui Fang, Jie Zhang",AAAI 2018: 330-337,AAAI,A*
118,POMDP-Based Decision Making for Fast Event Handling in VANETs.,2018,"Shuo Chen, Athirai Aravazhi Irissappane, Jie Zhang",AAAI 2018: 4646-4653,AAAI,A*
119,Risk-Aware Proactive Scheduling via Conditional Value-at-Risk.,2018,"Wen Song, Donghun Kang, Jie Zhang, Hui Xi",AAAI 2018: 6278-6285,AAAI,A*
120,An Operation Network for Abstractive Sentence Compression.,2018,"Naitong Yu, Jie Zhang, Minlie Huang, Xiaoyan Zhu",COLING 2018: 1065-1076,COLING,B
121,MASA: Multi-Agent Subjectivity Alignment for Trustworthy Internet of Things.,2018,"Leonid Zeynalvand, Jie Zhang, Shuo Chen, Tony T. Luo",FUSION 2018: 2013-2020,FUSION,C
122,A Novel Strategy for Active Task Assignment in Crowd Labeling.,2018,"Zehong Hu, Jie Zhang",IJCAI 2018: 1538-1545,IJCAI,A*
123,Inference Aided Reinforcement Learning for Incentive Mechanism Design in Crowdsourcing.,2018,"Zehong Hu, Yitao Liang, Jie Zhang, Zhao Li, Yang Liu",NeurIPS 2018: 5512-5522,NIPS,Unranked
124,Recurrent knowledge graph embedding for effective recommendation.,2018,"Zhu Sun, Jie Yang, Jie Zhang, Alessandro Bozzon, Long-Kai Huang, Chi Xu",RecSys 2018: 297-305,RECSYS,Unranked
125,Who is Your Best Friend?: Ranking Social Network Friends According to Trust Relationship.,2018,"Xiaoming Li, Hui Fang, Qing Yang, Jie Zhang",UMAP 2018: 301-309,UM,Unranked
126,"Proceedings of the 26th Conference on User Modeling, Adaptation and Personalization, UMAP 2018, Singapore, July 08-11, 2018.",2018,"Tanja Mitrovic, Jie Zhang, Li Chen, David Chin",ACM 2018 ,UM,Unranked
127,"Adjunct Publication of the 26th Conference on User Modeling, Adaptation and Personalization, UMAP 2018, Singapore, July 08-11, 2018.",2018,"Tanja Mitrovic, Jie Zhang, Li Chen, David Chin",ACM 2018 ,UM,Unranked
128,Inference Aided Reinforcement Learning for Incentive Mechanism Design in Crowdsourcing.,2018,"Zehong Hu, Yitao Liang, Yang Liu, Jie Zhang",CoRR abs/1806.00206 ,CORR,Unranked
129,Filtering unfair ratings from dishonest advisors in multi-criteria e-markets: a biclustering-based approach.,2017,"Athirai Aravazhi Irissappane, Jie Zhang",Auton. Agents Multi Agent Syst. 31: 36-65 ,AAMAS,A*
130,A multi-unit combinatorial auction based approach for decentralized multi-project scheduling.,2017,"Wen Song, Donghun Kang, Jie Zhang, Hui Xi",Auton. Agents Multi Agent Syst. 31: 1548-1577 ,AAMAS,A*
131,Artificial Intelligence Research in Singapore: Assisting the Development of a Smart Nation.,2017,"Pradeep Varakantham, Bo An, Bryan Low, Jie Zhang",AI Mag. 38: 102-105 ,AIM,Unranked
132,Measuring similarity of users with qualitative preferences for service selection.,2017,"Hongbing Wang, Hualan Wang, Guibing Guo, Yangyu Tang, Jie Zhang",Knowl. Inf. Syst. 51: 561-594 ,KAIS,Unranked
133,Factored similarity models with social trust for top-N item recommendation.,2017,"Guibing Guo, Jie Zhang, Feida Zhu, Xingwei Wang",Knowl. Based Syst. 122: 17-25 ,KBS,Unranked
134,CONGRESS: A Hybrid Reputation System for Coping with Rating Subjectivity.,2017,"Yuan Liu, Jie Zhang, Quanyan Zhu, Xingwei Wang",IEEE Trans. Comput. Soc. Syst. 4: 163-178 ,TCSS,Unranked
135,Routing Multiple Vehicles Cooperatively: Minimizing Road Network Breakdown Probability.,2017,"Hongliang Guo, Zhiguang Cao, Madhavan Seshadri, Jie Zhang, Dusit Niyato, Ulrich Fastenrath",IEEE Trans. Emerg. Top. Comput. Intell. 1: 112-124 ,TETCI,Unranked
136,Auditing Anti-Malware Tools by Evolving Android Malware and Dynamic Loading Technique.,2017,"Yinxing Xue, Guozhu Meng, Yang Liu, Tian Huat Tan, Hongxu Chen, Jun Sun, Jie Zhang",IEEE Trans. Inf. Forensics Secur. 12: 1529-1544 ,TIFS,Unranked
137,A Unified Framework for Vehicle Rerouting and Traffic Light Control to Reduce Traffic Congestion.,2017,"Zhiguang Cao, Siwei Jiang, Jie Zhang, Hongliang Guo",IEEE Trans. Intell. Transp. Syst. 18: 1958-1973 ,TITS,Unranked
